id,name,company_id,amount,status,created_at,paid_at,acciones
2981c1ec12913a7af65966e445a2fe93e09063ce,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,34.67,voided,2019-02-22,null,paid_at_no_pagado; 
bbb0c8ebd08db09a25efd695dbe19d4e8eb18051,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-07,null,paid_at_no_pagado; 
22fc033685069153b2dd3887f463787a4322259f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-04,null,paid_at_no_pagado; 
55f700566da4b10ed25519486b9787bb6eb8892b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-05,null,paid_at_no_pagado; 
2dac0d39927c91e56fb3e38e90a1be396015773b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,179.48,pending_payment,2019-05-03,null,paid_at_no_pagado; 
e5d72c8f3d852700b94a547b2e7938282e256dae,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-19,null,paid_at_no_pagado; 
3aef77e37e1ef30a3754ebe2963d02e28de5d261,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-22,null,paid_at_no_pagado; 
557ec0ed0fdc2c2ad00b129521060fbf08f9259e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,57.86,voided,2019-02-13,null,paid_at_no_pagado; 
764aa71b60d3297a319b33096108e0df50f826b3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.55,voided,2019-02-28,null,paid_at_no_pagado; 
4f38e3a5389f00ebdcce2cf1d760c1e3b8858f2e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-27,null,paid_at_no_pagado; 
6462ae04d69d382b4b7ff00a9cfa4caed44dd2d0,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-09,null,paid_at_no_pagado; 
9aa2221acaab2918dac427c58122c57ef47f4de2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,101.42,voided,2019-01-04,null,paid_at_no_pagado; 
912ad23beefc9a2d1c3295b83c77457624c24658,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,103.17,voided,2019-03-22,null,paid_at_no_pagado; 
3e5b69968e9058e53d7f7e9d706e225c165c7ae5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,63.36,pending_payment,2019-05-02,null,paid_at_no_pagado; 
2b9f382eb505dad7e39fab7e8590d17223498b92,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.26,voided,2019-03-20,null,paid_at_no_pagado; 
5181255b76f40924b966f019041a0e5ffcb62788,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,57.88,voided,2019-02-16,null,paid_at_no_pagado; 
214ba4a1a62d67a37aad3599c91eadc38a988355,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-09,null,paid_at_no_pagado; 
e662e25656324691a913cbe3b301cbd0037039c9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.0,pending_payment,2019-03-05,null,paid_at_no_pagado; 
73bb68cb32c038f35b778a71f4a1bb773d6da0da,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,141.04,voided,2019-04-06,null,paid_at_no_pagado; 
3b2ef07bba1164551cbce149d1967bff7233a459,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,45.71,pending_payment,2019-04-05,null,paid_at_no_pagado; 
0f64bb3bd50c186b03a46b45e8ddb3bd1de4c69c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-28,null,paid_at_no_pagado; 
a9ed56b8da6499472944b4eb9add305dc55e8c4d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-08,null,paid_at_no_pagado; 
e5ef5474be1060d734b4ebb033df975b8ab58938,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,83.64,pending_payment,2019-05-04,null,paid_at_no_pagado; 
644a8f70c546cbe8f4516eb260da38769340790b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-29,null,paid_at_no_pagado; 
d70df4098b1633f3283819e623e3faa08c47ce44,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-20,null,paid_at_no_pagado; 
3468b87af5bd075dc933342780dab2edcc6600d8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,238.11,pending_payment,2019-05-03,null,paid_at_no_pagado; 
d46c33e90a5440c1d088906952fd639c256bddd4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.85,voided,2019-05-15,null,paid_at_no_pagado; 
09e349cffdb3e0007e20cfffa5062f5276f7b246,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-26,null,paid_at_no_pagado; 
1598ff6c10da2c6f27c677d7da74bb12a1c8da2b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,58.97,voided,2019-04-13,null,paid_at_no_pagado; 
5f39fbd8a59743a25ef38e16c940b9325b2374a9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-03,null,paid_at_no_pagado; 
a001330dc34ddbcdf602f25c3128f46bf471c063,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,107.39,pending_payment,2019-01-14,null,paid_at_no_pagado; 
a48b1738889dd4d8c9b931a513f03cd162277f62,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-09,null,paid_at_no_pagado; 
024f51ef3216663de8f59699e60642a0533360cf,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-14,null,paid_at_no_pagado; 
91f0601866e9f3df4440be7572d60297eeea30aa,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-18,null,paid_at_no_pagado; 
89ff886e41947e142224c268e7b3c75a45817cf6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-28,null,paid_at_no_pagado; 
40977270b5c1ae505e9afb1f413ececc4effa219,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,69.91,voided,2019-05-13,null,paid_at_no_pagado; 
808e36b5113f67a68f7869675b7bd8887c2cd9e7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.86,voided,2019-04-17,null,paid_at_no_pagado; 
b395d6063a43cbabc7bf87d7a5d0aa2e089192df,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-11,null,paid_at_no_pagado; 
8892e95f6d50ec5249e439fe7e1c306bca3ef633,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.64,voided,2019-03-09,null,paid_at_no_pagado; 
466d1eb7fb9b62a42035a9cede16c3bd6c36d02b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-29,null,paid_at_no_pagado; 
0872dc8f60c0e5eab0d4b5bb5bbf606a427650be,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-23,null,paid_at_no_pagado; 
2b2cbeb520df3d6a7008cadfceb5172bf3080b8a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,112.82,pending_payment,2019-03-28,null,paid_at_no_pagado; 
ebf00d0f130ecfd815fdb886928fed568c1ce4c7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,128.71,pending_payment,2019-02-22,null,paid_at_no_pagado; 
1564b706085f578a5649e4985c5e28da67a312fc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-24,null,paid_at_no_pagado; 
433cc51737938998a01ec3421e0a1ad9e4f9f135,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,80.66,pending_payment,2019-02-03,null,paid_at_no_pagado; 
e8537beb69f0dfb71549bec10905972393eabfd4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,66.19,pending_payment,2019-03-17,null,paid_at_no_pagado; 
8488839075639a85f20cb1573cb9f680cdfa0fc5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-08,null,paid_at_no_pagado; 
47fef6394d935db9578b9aea146e729e68287485,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,158.2,pre_authorized,2019-05-20,null,paid_at_no_pagado; 
fcc59f46c0371512cfd24ecaf5607aad13567997,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,92.95,voided,2019-04-12,null,paid_at_no_pagado; 
7f3f484b0b0bc08c2bd1453595826a24e070be02,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-15,null,paid_at_no_pagado; 
b4f8110d9b402767992ccdb998cd792769a3c708,Muebles chidos,8f642dc67fccf861548dfe1c761ce22f795e91f0,5397.0,pending_payment,2019-03-05,null,paid_at_no_pagado; 
2a8d55fbd9b789dabc378767ead9abbb6a2b6be7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-14,null,paid_at_no_pagado; 
7b33f65b7e26ed0dbb597845802c1aaa89cb75a9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,206.17,pending_payment,2019-04-29,null,paid_at_no_pagado; 
2a34badac0cc29b42bc5baf33490811fbd1a3792,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,voided,2019-05-01,null,paid_at_no_pagado; 
f3f99c2a5234f9377da0d3dd64d73cff3ea9a6ae,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,144.56,voided,2019-03-22,null,paid_at_no_pagado; 
fc00f6a635585b12e6ae6c9831dc43a7784c1f6f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-15,null,paid_at_no_pagado; 
eada02011039208b8a995a7b1cf4c085711e1521,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-16,null,paid_at_no_pagado; 
1c2028089dda2885009e5b727c1493163bb02dd4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,129.25,pending_payment,2019-03-26,null,paid_at_no_pagado; 
da7cfe0097496292e57719314a5ee3fffd3b0190,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,88.11,pending_payment,2019-03-17,null,paid_at_no_pagado; 
d300e48f5074b2eacfe55fc47f13a57d245ed14f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-08,null,paid_at_no_pagado; 
770c71671272ddbfc80a4fbc1bce318724a2e281,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,voided,2019-02-14,null,paid_at_no_pagado; 
fb3999ea25a1e411c5a06992bc0c5f5eebbde0f8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,139.05,pending_payment,2019-01-30,null,paid_at_no_pagado; 
c82c10693ca1f5b5780c1de7fab8f59d174fe0be,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,20.03,pending_payment,2019-03-15,null,paid_at_no_pagado; 
770aff1a30f4c92558fc5fcb1fb1a9635b875e6c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-07,null,paid_at_no_pagado; 
5badfcc7d853570c019efd52ad5631486c8d0c8c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,15.12,voided,2019-04-07,null,paid_at_no_pagado; 
78cd0b2deef46e284719c7f98225eff9c362a4cc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,57.35,pending_payment,2019-01-19,null,paid_at_no_pagado; 
d4fa55412dcd4de090311bfd49e02cb0a9a1e980,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,72.06,pending_payment,2019-03-18,null,paid_at_no_pagado; 
2314f550dc44853f51c0716d53cd5c7c0f8f5fdc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-14,null,paid_at_no_pagado; 
2f6108d2375daa724a09d23a1e294dbbf49d27f7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,150.98,pending_payment,2019-01-05,null,paid_at_no_pagado; 
da7bcf5320203666e4bf261cff43b5def6adec7c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,338.73,pending_payment,2019-02-26,null,paid_at_no_pagado; 
5aa9e3083cddb5fd7903db24af91bc9874497961,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-24,null,paid_at_no_pagado; 
39430c3fcf27d3ec961c9a26b73f2a15166d43d9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.45,pending_payment,2019-02-07,null,paid_at_no_pagado; 
13e4573aa96c54a9779189b81b4cc3279e9b1683,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-02,null,paid_at_no_pagado; 
b70cb3557d688e1c6a942aab0e207b1592f1d64e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-13,null,paid_at_no_pagado; 
511e01d6992421771b47b94570209ce93d5bf92e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-06,null,paid_at_no_pagado; 
0e01689e206ce215c7af59dd0037bcaa2e4c19d3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,82.44,pending_payment,2019-03-07,null,paid_at_no_pagado; 
d36f97c9871d8a588a6e63334d67b98b298345ec,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,158.66,voided,2019-02-11,null,paid_at_no_pagado; 
1a54d9eded3ae8eed7e48de745b866a95c9e715a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,9.2,voided,2019-02-08,null,paid_at_no_pagado; 
0d5624c506c9bb25630ffdbc31fbf6a0c3e58ac0,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-01,null,paid_at_no_pagado; 
ab1268fe9406cefc0802878ee1b1f3e6f1f5a48c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-12,null,paid_at_no_pagado; 
e91cb4856bcada2aa57f34ebbf6043a872b8fe24,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-09,null,paid_at_no_pagado; 
a564c719317f772e5b8e7d398e69ad649fe3dafd,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-07,null,paid_at_no_pagado; 
aeb514bd3301d3ddd509d6e4fa35edf0f9ba4ac7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,120.98,voided,2019-04-30,null,paid_at_no_pagado; 
f0a45ea52e832d41f243530204891a0589fbc7e6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,128.8,pending_payment,2019-01-11,null,paid_at_no_pagado; 
75bd871c2d58aeda029796ef4234030bdc39b2ad,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-08,null,paid_at_no_pagado; 
d388886461f4463727b0930f7be96ed8fcf56ff3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-13,null,paid_at_no_pagado; 
8a7c99611e3a794234cd65baf0f0ae332b3efc89,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-01,null,paid_at_no_pagado; 
0ffe4fb04567357fee8c7ac86f91fe747eca4f60,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,17.73,pending_payment,2019-04-27,null,paid_at_no_pagado; 
e193b8934ab9fc6f730be4644ff263d0a7525a2c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-08,null,paid_at_no_pagado; 
bc992f4871cd068e3e1e81fb345fcd28ddee47d1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-10,null,paid_at_no_pagado; 
9ae419d3137ac3aed777392655b92d14a929fa84,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,47.01,pending_payment,2019-05-08,null,paid_at_no_pagado; 
dcd760fe6ab033b5982770dde6c538c6787cb3c6,Muebles chidos,8f642dc67fccf861548dfe1c761ce22f795e91f0,15760.0,expired,2019-02-02,null,paid_at_no_pagado; 
77babd474020e330b237ce4c95b421fd632e3adf,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-07,null,paid_at_no_pagado; 
70e5c7ac0053ef5c71377daebb747e9e72d09c8a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-20,null,paid_at_no_pagado; 
2198f1cdd5b9e4be24a6a27560512b927fe1b38b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-21,null,paid_at_no_pagado; 
ccc59e57afcb7ae5d0df454ae9ded964cd2c25e6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-23,null,paid_at_no_pagado; 
1b7102983e9042668ea9e487aefece50b28a03a5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,36.74,voided,2019-04-24,null,paid_at_no_pagado; 
1dd1cc2d7bc3408edbb50e1c6c98df6cf89444d4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-10,null,paid_at_no_pagado; 
e3572b40200b02972792389a5cc9b32f723e7e01,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-17,null,paid_at_no_pagado; 
78dc6d152dbd5dea097356f5bb002fc5ab03d7d6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-12,null,paid_at_no_pagado; 
c34ca744a07860d0f2f59b62b4d8267d7414037b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,67.84,pending_payment,2019-04-02,null,paid_at_no_pagado; 
1442de91c1d8a1ab140482e11bf830888b1bdc4c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-22,null,paid_at_no_pagado; 
ec828cf4c4817c7257050025904382bf055a652e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-21,null,paid_at_no_pagado; 
d1f5bb4de93ac33d04cb8cb6b7aea7703a2e6062,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,60.22,pending_payment,2019-03-29,null,paid_at_no_pagado; 
2793ecb3e412aa6595454f26a83fb7210608b594,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-20,null,paid_at_no_pagado; 
2de969e1b3ba4495c9c92fbf008289787642b90e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,143.17,voided,2019-03-14,null,paid_at_no_pagado; 
148ec762ab93b21f0e8a88e2613bad8910673b75,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-16,null,paid_at_no_pagado; 
50e11006db46b3d8304c51716757da70050b7086,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,115.99,pending_payment,2019-02-26,null,paid_at_no_pagado; 
bc95716d5583d5327d1da1728bcc3902af388e5a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,68.92,voided,2019-05-05,null,paid_at_no_pagado; 
e12c8716483186f1e8a98fc1b983f028760aa001,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-18,null,paid_at_no_pagado; 
f95d5744f2ce556b4775de8881ef787ffb56d7a1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,1269.29,pending_payment,2019-05-08,null,paid_at_no_pagado; 
73330b2dd468cf12fea3f2760cd97db809283ff2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-16,null,paid_at_no_pagado; 
d9cab45877a1e4c274dd83fdad67664cdbce3473,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,42.64,pending_payment,2019-05-16,null,paid_at_no_pagado; 
26cdb90c6a6ee2bedbd9f9d5331e419bc616282c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,138.47,pending_payment,2019-04-14,null,paid_at_no_pagado; 
5413f44ad18f965aa32409d6fea9492956a9373d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,42.2,voided,2019-01-07,null,paid_at_no_pagado; 
0c046448963b991a360e49e89fd4097814640c36,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-13,null,paid_at_no_pagado; 
8e617234195485acf2154555e6d0f2305583305d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-09,null,paid_at_no_pagado; 
8c5f5c9312db68e9abf97eebde55c43ed21a59de,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,133.03,pending_payment,2019-02-22,null,paid_at_no_pagado; 
e55d6dbab863960f427418837532561d9f393a25,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-14,null,paid_at_no_pagado; 
9d47a14f4138f0dab20c5968760eed5fc24282ca,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,100.6,pending_payment,2019-02-11,null,paid_at_no_pagado; 
3eb4b4a9c446bdbf279942c9eae64ab66a7bb1fc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,126.57,pending_payment,2019-03-02,null,paid_at_no_pagado; 
7f11f2fed0c634abd8b0b1a993d805ad7ccd429b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-18,null,paid_at_no_pagado; 
93a17b2dbae07470f7d9b7fdad436118af75b4f5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-10,null,paid_at_no_pagado; 
b7561145628c9543d2b020a7eb06b950c3da4a8f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,42.99,pending_payment,2019-02-15,null,paid_at_no_pagado; 
82c4b00441731ae549e930059620497d936f8a0e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-01,null,paid_at_no_pagado; 
b52e78ab2d54ef307371fc68644040bc0b7d7e7e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-04,null,paid_at_no_pagado; 
1e4835cfeab63904553f9ebdbf0482dacb793658,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-05,null,paid_at_no_pagado; 
d139b384fbc8cb77b5c165a0f5a1a91b14c12af6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-05,null,paid_at_no_pagado; 
63d90a5cda55ec5606616c3f21cca14d6a3a162e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-24,null,paid_at_no_pagado; 
24149de574957f62d75edc2d3c5221c336f592fc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.0,voided,2019-03-01,null,paid_at_no_pagado; 
2ec86674ab1d84243d27e201a9594c13fc21ab20,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,68.58,voided,2019-03-02,null,paid_at_no_pagado; 
9ffcf2a21c40614dae84c13bc83752ce846b5b39,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-15,null,paid_at_no_pagado; 
4e4b1374856712ac8f9ec845f1a86a2f5fe5ffbf,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-14,null,paid_at_no_pagado; 
daa0f8aa505c330d6ec14b4d407759b32f27ddd3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-01,null,paid_at_no_pagado; 
ca25dc56283b405ab11cdb55f81d79501c93ee50,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,528.64,pending_payment,2019-04-30,null,paid_at_no_pagado; 
c5c9c16c3c6f50fdbb273c34c2b0d19401417ebc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,49.76,voided,2019-03-22,null,paid_at_no_pagado; 
5eb4a21fa736946ff5076e3db0255804e2406592,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,313.71,voided,2019-01-17,null,paid_at_no_pagado; 
bc1291515a6c061a50c9cb0e9b7933fdd03a6f5a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,124.33,pending_payment,2019-05-12,null,paid_at_no_pagado; 
e0d4747fd057d693dc9df3da99eee3d57d6e4bde,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-29,null,paid_at_no_pagado; 
f30847f893420e833a3dafc7422fea6d3b45563b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-27,null,paid_at_no_pagado; 
fb9818e74396db0f95eedf01ad1c1088e4630b1a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,79.15,voided,2019-04-19,null,paid_at_no_pagado; 
978c88845054807f83b6f224b8e82d06150e3b2a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-20,null,paid_at_no_pagado; 
73483056fa2ba01678fb5956cd8c23b1f2e84385,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-01,null,paid_at_no_pagado; 
d1d389eaefedce9251e03e8826e8ef518074444a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,39.03,voided,2019-03-19,null,paid_at_no_pagado; 
dbd7a813ae69874de90b98e1d860d74c186d38f9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,84.39,voided,2019-01-12,null,paid_at_no_pagado; 
8786484ae61759d9d1764488477ab725a3f2cd2e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-12,null,paid_at_no_pagado; 
c08de7de68e9a695a11523a0ff231cba1a5a0b68,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,88.2,voided,2019-04-13,null,paid_at_no_pagado; 
717317fe8f0a39bc8bbdddb70e142d4fcf95ad69,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-01,null,paid_at_no_pagado; 
5921f750772ad2b87b0c62c2d198c4eb080cb8cc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,75.31,pending_payment,2019-05-06,null,paid_at_no_pagado; 
